english_text,category,emotion,instruction,target_duration_sec
You need to pass through three small villages before you reach the market town and each village has a checkpoint where they might ask you where you are going,DIRECTIONS_PLACES,NEUTRAL,,13
The cemetery is on the quiet hill overlooking the town and you can see it clearly from the main bridge because of all the white and grey headstones standing there,DIRECTIONS_PLACES,NEUTRAL,,13
Take the path that goes behind the big mango tree and follow it along the fence until you reach the clearing where the women usually sell their vegetables every morning,DIRECTIONS_PLACES,NEUTRAL,,13
The road forks into two directions at the edge of town and you need to take the left fork which goes uphill towards the mountain pass and the villages beyond,DIRECTIONS_PLACES,NEUTRAL,,13
You will know you have reached the right place when you see the three tall coconut palm trees standing together in a row right at the entrance gate of the compound,DIRECTIONS_PLACES,NEUTRAL,,13
The harbor is on the western side of the city and you can reach it by taking any of the buses that go down to the waterfront area from the station,DIRECTIONS_PLACES,NEUTRAL,,13
If you follow the footpath along the edge of the rice paddy field it will eventually bring you to the main road where you can catch a bus or taxi,DIRECTIONS_PLACES,NEUTRAL,,13
The mosque is the building with the tall green minaret that you can see rising above all the other rooftops in the center of the town from almost anywhere,DIRECTIONS_PLACES,NEUTRAL,,13
My uncle farm is the last one at the very end of the dirt road before the forest begins and there is a big wooden sign with his name on it,DIRECTIONS_PLACES,NEUTRAL,,13
The clinic is located right next to the primary school in the middle of the village and both buildings share the same compound and water well between them,DIRECTIONS_PLACES,NEUTRAL,,13
You have to cross the river at the shallow point where you can see the large flat rocks sticking up out of the water because there is no bridge there,DIRECTIONS_PLACES,NEUTRAL,,13
The market entrance on the northern side is the least crowded one to use and it is closer to where the fresh fruit and vegetable sellers usually set up their stalls,DIRECTIONS_PLACES,NEUTRAL,,13
Follow this road all the way until you reach the roundabout with the big monument in the center and then take the second exit heading towards the airport direction,DIRECTIONS_PLACES,NEUTRAL,,13
The path splits at the baobab tree and the right side goes to the fishing village while the left side takes you up to the hilltop where the old fort stands,DIRECTIONS_PLACES,NEUTRAL,,13
You can see the smoke from the charcoal kilns rising up from behind those trees and that is exactly where you need to turn right to find the workshop there,DIRECTIONS_PLACES,NEUTRAL,,13
The house you are looking for has a bright red gate and a large satellite dish on the roof and it is the only one on that street with both of those things,DIRECTIONS_PLACES,NEUTRAL,,13
Walk past the row of small shops selling phone credit and provisions and then turn left at the corner where the big billboard advertisement stands near the drainage ditch,DIRECTIONS_PLACES,NEUTRAL,,13
The bus will drop you at a junction with a big mango tree and from there you need to walk about five hundred meters straight ahead to reach our village gate,DIRECTIONS_PLACES,NEUTRAL,,13
The community center is the large hall with the corrugated zinc roof right behind the police post and it has a big open field in front where events are usually held,DIRECTIONS_PLACES,NEUTRAL,,13
If you get confused at any point just look for the mobile phone tower because it is the tallest structure in the area and our village is right at the base of it,DIRECTIONS_PLACES,NEUTRAL,,13
The well is about two hundred meters from the main road and you need to follow the small footpath through the cassava field to reach the spot where people draw water,DIRECTIONS_PLACES,NEUTRAL,,13
Take the narrow lane between the hardware store and the tailoring shop and it will lead you straight to the backyard where the community meeting area and benches are located,DIRECTIONS_PLACES,NEUTRAL,,13
The fish market is at the bottom of the slope near the water edge and you will hear the noise and smell the fish long before you can actually see the place,DIRECTIONS_PLACES,NEUTRAL,,13
Our village is the one where the road makes a sharp bend to the left and you will see a cluster of mango and coconut trees right at the curve,DIRECTIONS_PLACES,NEUTRAL,,13
The bakery is three doors down from the pharmacy on the same side of the street and you can usually smell the fresh bread baking from about a block away,DIRECTIONS_PLACES,NEUTRAL,,13
My sister house is behind the church building and you can get there by walking through the small alley that runs between the pastor house and the Sunday school room,DIRECTIONS_PLACES,NEUTRAL,,13
Head south along the coast until you pass the lighthouse and then turn inland at the small fishing harbor where the wooden boats are pulled up on the sandy beach,DIRECTIONS_PLACES,NEUTRAL,,13
The primary school is the yellow building with the green doors and you can find it by following the noise of the children playing and singing during their break time,DIRECTIONS_PLACES,NEUTRAL,,13
My father always said that a family that eats together and prays together will always stay strong and united no matter what challenges or difficulties come their way in life,FAMILY_PEOPLE,NEUTRAL,,13
My youngest sister is the artist of the family and she can draw the most amazing pictures of people and animals using just a simple pencil and a piece of paper,FAMILY_PEOPLE,NEUTRAL,,13
My mother wakes up earlier than everyone else in the house every single morning to make sure that breakfast is ready before the children have to leave for school,FAMILY_PEOPLE,NEUTRAL,,13
The elders in our family always remind us young people that we must respect our traditions and pass them on to the next generation so they are never forgotten,FAMILY_PEOPLE,NEUTRAL,,13
My uncle served in the army for twenty years and now he spends his retirement growing vegetables on his small farm and telling stories to his grandchildren every evening,FAMILY_PEOPLE,NEUTRAL,,13
"My wife is the backbone of our household because she manages all the money, takes care of the children, and still finds time to run her small trading business",FAMILY_PEOPLE,NEUTRAL,,13
I have three brothers and two sisters and even though we all live in different towns now we still talk on the phone every week and visit each other when we can,FAMILY_PEOPLE,NEUTRAL,,13
My grandmother can remember every single family member birthday by heart without writing them down and she always makes sure to send a special blessing on their special day,FAMILY_PEOPLE,NEUTRAL,,13
Our family reunion happens every December and people travel from all over the country and even from overseas just to be together for a few precious days of celebration,FAMILY_PEOPLE,HAPPY,,13
My oldest daughter has taken after her mother in so many ways especially in her kindness and patience with other people and her amazing talent for cooking delicious traditional food,FAMILY_PEOPLE,NEUTRAL,,13
My cousin works as a boat captain on the river ferry and he makes sure that all the passengers arrive safely at their destination every single day rain or shine,FAMILY_PEOPLE,NEUTRAL,,13
The children in our family are taught from a very young age to always show respect to older people by greeting them properly and helping them whenever they need assistance,FAMILY_PEOPLE,NEUTRAL,,13
My late grandfather built the house where our family still lives today using his own bare hands and materials that he gathered from the surrounding forest over many hard years,FAMILY_PEOPLE,NEUTRAL,,13
My brother wife is an excellent seamstress who can create the most beautiful traditional outfits from scratch and her work is known and admired throughout the whole village area,FAMILY_PEOPLE,NEUTRAL,,13
I am teaching my son all the farming skills that my own father passed down to me so that he can carry on the family tradition of working the land,FAMILY_PEOPLE,NEUTRAL,,13
My mother in law treats all her grandchildren exactly the same way with equal love and attention and she never shows any favoritism towards any particular one of them,FAMILY_PEOPLE,NEUTRAL,,13
My sister moved to the capital city five years ago to find better work opportunities and she has been sending money home every month to help support our aging parents,FAMILY_PEOPLE,NEUTRAL,,13
We named our newborn son after his great grandfather who was a well known and respected elder in our village community before he passed away peacefully at the age of ninety two,FAMILY_PEOPLE,NEUTRAL,,13
My wife and I work as a team in everything we do from running our small business together to making decisions about our children education and future plans for the family,FAMILY_PEOPLE,NEUTRAL,,13
My aunt is known throughout the whole region for her traditional healing knowledge which was passed down to her by her own mother who learned it from her grandmother before her,FAMILY_PEOPLE,NEUTRAL,,13
My father could not read or write but he made sure that every single one of his seven children got the best education that he could possibly afford to give them,FAMILY_PEOPLE,NEUTRAL,,13
The whole family gathered together last month to celebrate my parents thirtieth wedding anniversary and it was a beautiful and joyful occasion that everyone will remember for a very long time,FAMILY_PEOPLE,HAPPY,,13
My youngest brother is always making everyone in the family laugh with his funny impressions of the characters from the popular radio drama that we all listen to every evening,FAMILY_PEOPLE,HAPPY,,13
I worry about my aging mother who lives alone in the village because her health is not as good as it used to be and she is too proud to ask for help,FAMILY_PEOPLE,NEUTRAL,,13
My daughter wants to study medicine at the university so she can come back to our village and help the people who do not have easy access to proper healthcare services,FAMILY_PEOPLE,NEUTRAL,,13
The family gathers around the dinner table every evening and we share stories from our day and discuss important matters while enjoying the meal that was cooked with so much love,FAMILY_PEOPLE,NEUTRAL,,13
My grandmother keeps a big photograph of the whole family hanging on the wall of her living room and every time a new baby is born she adds their picture to it,FAMILY_PEOPLE,NEUTRAL,,13
My uncle is the person everyone in the family turns to when there is a dispute or disagreement because he always listens to both sides calmly and gives fair and wise advice,FAMILY_PEOPLE,NEUTRAL,,13
I tell my children every night before they go to sleep that I am proud of them and that I love them no matter what happens in this world around us,FAMILY_PEOPLE,NEUTRAL,,13
My nephew just graduated from vocational training school as a certified electrician and now he is the only qualified person in our whole village who can properly fix electrical problems,FAMILY_PEOPLE,HAPPY,,13
"My family has been farming the same piece of land for four generations now and we know every hill, every tree, and every stream on it like the back of our hands",FAMILY_PEOPLE,NEUTRAL,,13
My grandmother prayers every morning are so heartfelt and powerful that the whole household stops what they are doing to listen quietly and say amen together at the very end,FAMILY_PEOPLE,NEUTRAL,,13
My mother always reminds me that no matter how far I go in life or how much success I achieve I should never forget where I came from and who raised me,FAMILY_PEOPLE,NEUTRAL,,13
The women in my family have a tradition of making matching outfits from the same fabric for every major celebration and holiday so that everyone knows we belong together as one unit,FAMILY_PEOPLE,NEUTRAL,,13
My father worked three different jobs at the same time just to make sure all his children could stay in school and have the chance to build a better life for themselves,FAMILY_PEOPLE,NEUTRAL,,13
I am the proudest father in the world because all four of my children have grown up to be kind respectful and hardworking people who contribute positively to their communities every day,FAMILY_PEOPLE,HAPPY,,13
The traditional birth attendant told the pregnant woman to eat plenty of dark green leafy vegetables and beans so that both she and the baby can be strong and healthy,HEALTH,NEUTRAL,,13
"I keep a small first aid kit at home with bandages, antiseptic cream and painkillers so that we can treat minor injuries and cuts quickly without having to rush to the hospital",HEALTH,NEUTRAL,,13
The community health volunteer goes from house to house in our village every month to check on newborn babies and their mothers and make sure they are both doing well,HEALTH,NEUTRAL,,13
My grandmother always boils water with lemongrass and ginger for us to drink when we have a cold because she says it clears the chest and throat and helps you breathe better,HEALTH,NEUTRAL,,13
The children at school were taught about the importance of washing their hands with soap for at least twenty seconds to kill all the germs and prevent the spread of disease,HEALTH,NEUTRAL,,13
I have to take my blood pressure medicine every single morning with breakfast and the doctor told me to also cut down on salt and fatty foods in my diet,HEALTH,NEUTRAL,,13
The malaria testing kits that the health workers distributed to our community have made it much easier for people to find out quickly if they have the disease or not,HEALTH,NEUTRAL,,13
My wife uses aloe vera from our garden to treat skin rashes and minor burns on the children and it always works very well and helps them heal quickly without any scarring,HEALTH,NEUTRAL,,13
The nearest dentist is in the big town over forty kilometers away from our village and most people here have never had their teeth properly checked or cleaned by a professional,HEALTH,SAD,,13
"I make sure my children eat a balanced meal every day with rice or cassava for energy, fish or beans for protein, and vegetables for vitamins to keep them healthy and strong",HEALTH,NEUTRAL,,13
"The clinic nurse told me that I should bring my baby for vaccinations at exactly two months, four months and six months old to protect her from dangerous childhood diseases",HEALTH,NEUTRAL,,13
My father has arthritis in his knees and hands and the pain gets much worse during the cold harmattan season when the dry wind blows hard for weeks without stopping,HEALTH,NEUTRAL,,13
The government health campaign taught us that sleeping under treated mosquito nets every night is one of the most effective ways to prevent malaria especially for young children and pregnant women,HEALTH,NEUTRAL,,13
I keep a jar of raw honey at home because my grandmother taught me that a spoonful of honey mixed with warm water and lemon is the best remedy for a sore throat,HEALTH,NEUTRAL,,13
The eye doctor who visited our village last month found that many of the older people need reading glasses but most of them cannot afford to buy a proper pair for themselves,HEALTH,SAD,,13
My mother makes a special healing tea from boiled neem tree leaves that she gives to anyone in the family who has a fever or stomach upset and it usually helps a lot,HEALTH,NEUTRAL,,13
The health workers set up a temporary vaccination station at the market so that more people could easily get their shots without having to travel far from their homes or workplaces,HEALTH,NEUTRAL,,13
I try to walk for at least thirty minutes every morning before the sun gets too hot because the doctor said regular exercise is important for keeping my heart and body healthy,HEALTH,NEUTRAL,,13
My daughter learned in school that brushing your teeth twice a day and eating less sugar can prevent cavities and keep your mouth healthy for your whole entire life and I believe her,HEALTH,NEUTRAL,,13
The village midwife has been helping women in our community safely deliver their babies for over thirty years and she has earned the deep trust and respect of everyone here,HEALTH,NEUTRAL,,13
We boil all our drinking water at home because the clinic nurse warned us that untreated water from the stream can contain harmful bacteria that cause diarrhea and other serious illnesses,HEALTH,NEUTRAL,,13
My brother was bitten by a snake on his foot while working on the farm and we had to carry him quickly to the health center to get the antivenom treatment,HEALTH,URGENT,,13
The mental health counselor who visits our community every two weeks has been helping many young people deal with stress and anxiety and giving them someone safe to talk to about their feelings,HEALTH,NEUTRAL,,13
I always tell my children to wear their slippers or shoes when walking outside because hookworms and other parasites can enter your body through the bare skin on the bottoms of your feet,HEALTH,NEUTRAL,,13
The pharmacy near the market has a qualified pharmacist who can advise you on which over the counter medicines are safe to take for common illnesses without needing to see a doctor first,HEALTH,NEUTRAL,,13
"My grandfather lived to be ninety eight years old and he always said the secret to a long healthy life is eating natural food, staying active, and keeping a happy and peaceful mind",HEALTH,NEUTRAL,,13
The new solar powered refrigerator at the health center means that vaccines and medicines can now be properly stored at the right temperature which is very important for them to work correctly,HEALTH,NEUTRAL,,13
I noticed that my child has been scratching her head a lot and the teacher told me it might be lice so I need to buy the special shampoo to treat it properly,HEALTH,NEUTRAL,,13
The women health group in our village meets every Wednesday to discuss family planning nutrition and child care and they share useful information that helps all the mothers in the community,HEALTH,NEUTRAL,,13
My mother insists on adding bitter leaf and other green vegetables to almost every soup she makes because she believes they clean the blood and keep the whole body strong and healthy,HEALTH,NEUTRAL,,13
The ambulance driver told us that many lives could be saved if people called for help sooner instead of waiting until the sick person condition has already become very serious and critical,HEALTH,NEUTRAL,,13
I always carry a small bottle of hand sanitizer in my bag for times when there is no clean water and soap available to properly wash my hands before eating food,HEALTH,NEUTRAL,,13
The village health committee organized a free medical screening day where doctors from the city came and checked over two hundred people for high blood pressure diabetes and eye problems,HEALTH,NEUTRAL,,13
The secondhand shoe seller at the market always has a big crowd around his stall because he gets good quality shoes from overseas and sells them at very affordable low prices,MARKET_SHOPPING,NEUTRAL,,13
I need to buy a new set of cooking pots because the old ones are so worn out and scratched that the food keeps sticking to the bottom when I try to cook,MARKET_SHOPPING,NEUTRAL,,13
The fruit seller arranged her oranges and bananas in beautiful neat piles that looked so colorful and attractive that every person walking by wanted to stop and buy some from her,MARKET_SHOPPING,NEUTRAL,,13
My wife always sends me to the market with a very detailed list because she knows that if she does not I will forget half the things and buy wrong items instead,MARKET_SHOPPING,NEUTRAL,,13
The butcher at the far end of the market has the freshest goat meat because he slaughters his animals very early in the morning before the market even opens for business,MARKET_SHOPPING,NEUTRAL,,13
I waited in line at the rice shop for almost one whole hour because there was a special sale and everybody in the neighborhood came at the same time to buy some,MARKET_SHOPPING,NEUTRAL,,13
The market women have been complaining to the council about the poor drainage in the market area because whenever it rains the whole place floods and they cannot sell their goods,MARKET_SHOPPING,NEUTRAL,,13
I prefer to buy my vegetables directly from the farmers who come to the market because the produce is fresher and cheaper than what you get from the middlemen who resell it,MARKET_SHOPPING,NEUTRAL,,13
The basket weaver at the market makes the most beautiful and sturdy baskets that last for many years and she uses traditional techniques that were passed down from her grandmother,MARKET_SHOPPING,NEUTRAL,,13
My daughter loves going to the market with me on Saturday mornings because I always buy her a small treat like roasted groundnuts or a piece of fresh sugarcane to chew on,MARKET_SHOPPING,HAPPY,,13
The fabric section of the market is my favorite part to visit because there are so many beautiful colors and patterns to choose from and the sellers are always friendly and helpful,MARKET_SHOPPING,NEUTRAL,,13
I always check the expiry date on any packaged food or medicine before I buy it at the market because some sellers try to sell expired products to customers who are not careful,MARKET_SHOPPING,NEUTRAL,,13
The woman who sells palm oil in the market measures it out using an old tin can and she always gives you a little extra on top as a sign of goodwill,MARKET_SHOPPING,NEUTRAL,,13
My mother taught me how to bargain properly at the market and the most important rule is to always start by offering about half of whatever price the seller first asks you for,MARKET_SHOPPING,NEUTRAL,,13
The dried fish section of the market is always very busy in the morning and you have to get there early if you want to get the best quality fish at good prices,MARKET_SHOPPING,NEUTRAL,,13
I bought a new thermos flask from the household goods seller at the market and it keeps my tea hot for the whole day which is very useful when I am working outside,MARKET_SHOPPING,NEUTRAL,,13
The soap and cosmetics seller told me that the locally made black soap is much better for your skin than the imported brands and it costs a lot less money too,MARKET_SHOPPING,NEUTRAL,,13
The market has a special section for traditional medicines and herbs where the herbalists sit and mix different plants and roots according to what ailment or health problem you describe to them,MARKET_SHOPPING,NEUTRAL,,13
I always bring my own bag to the market because the thin plastic bags they give you tear very easily and you end up dropping your goods on the ground walking home,MARKET_SHOPPING,NEUTRAL,,13
"The tailoring supplies section of the market has everything you could ever need including thread in every color, buttons, zippers, elastic bands, and every type of needle you can imagine",MARKET_SHOPPING,NEUTRAL,,13
My favorite thing to buy at the market is the freshly roasted corn that the old woman grills over charcoal near the entrance because it smells absolutely wonderful and tastes even better,MARKET_SHOPPING,HAPPY,,13
The market association chairman announced that all vendors must keep their stall areas clean and dispose of waste properly or they will face fines and possible loss of their selling spot,MARKET_SHOPPING,NEUTRAL,,13
I found a beautiful handmade necklace at one of the jewelry stalls that would be the perfect anniversary gift for my wife and the price was very reasonable for such fine work,MARKET_SHOPPING,NEUTRAL,,13
The young boys who carry heavy bags and boxes for customers at the market charge about one thousand leones per trip and they work very hard from morning until evening every day,MARKET_SHOPPING,NEUTRAL,,13
The cassava seller at the market grates fresh cassava on the spot for customers and she can process a whole large basket of cassava tubers in less than an hour using her machine,MARKET_SHOPPING,NEUTRAL,,13
My neighbor asked me to buy her some dried crayfish and stock cubes from the market because she was too busy cooking at home to come out and shop for herself today,MARKET_SHOPPING,NEUTRAL,,13
The electronics section of the market is where you can buy everything from cheap phone chargers and earphones to refurbished televisions and radio sets at prices much lower than the formal shops,MARKET_SHOPPING,NEUTRAL,,13
I love the energy and excitement of the market on busy days when hundreds of people are buying and selling and you can hear voices calling out prices and deals from every direction,MARKET_SHOPPING,NEUTRAL,,13
The bread seller always saves me two fresh loaves from the morning batch because she knows that I come to buy from her every single day on my way home from work,MARKET_SHOPPING,NEUTRAL,,13
The spice seller at the corner of the market grinds her peppers and seasonings fresh every morning and the delicious smell attracts customers from all the way across the market to her stall,MARKET_SHOPPING,NEUTRAL,,13
"My grandmother sends me to the market every week to buy her special ingredients for her traditional medicines including dried bark, certain leaves, and specific roots that only she knows how to use",MARKET_SHOPPING,NEUTRAL,,13
The heavy rain last night flooded the main road through our village and now cars and trucks cannot pass until the water goes down and the mud is cleared away properly,WEATHER_TIME,NEUTRAL,,13
I love the smell of the earth right after the first rain falls because it is so fresh and clean and it reminds me of my childhood growing up in the village,WEATHER_TIME,HAPPY,,13
The harmattan season brings very dry and dusty air from the Sahara desert that makes people skin crack and lips peel if they do not use some kind of moisturizing cream or butter,WEATHER_TIME,NEUTRAL,,13
We had to postpone the outdoor church service until next weekend because the heavy rain this morning made the ground too wet and muddy for people to sit on their chairs outside,WEATHER_TIME,NEUTRAL,,13
The children love playing in the rain puddles after a big downpour and their happy laughter and screaming fills the whole neighborhood with so much joy and energy every time it happens,WEATHER_TIME,HAPPY,,13
My grandmother says she can tell when a big storm is coming just by the way the ants behave and the direction the wind blows the leaves on the palm trees outside,WEATHER_TIME,NEUTRAL,,13
The farmers plant their cassava at the beginning of the rainy season in April or May and then harvest it about eight to twelve months later depending on the variety they chose,WEATHER_TIME,NEUTRAL,,13
I always keep extra candles and matches in the house because when there is a big thunderstorm the electricity usually goes out and we need some light to see in the darkness,WEATHER_TIME,NEUTRAL,,13
"The sunrise this morning was so incredibly beautiful with streaks of bright orange, pink, and gold spreading across the entire sky that I just stood there watching it for several minutes",WEATHER_TIME,HAPPY,,13
The wind was blowing so strongly last night that it knocked down two big mango trees in our compound and scattered their branches and leaves all over the yard and road,WEATHER_TIME,NEUTRAL,,13
During the peak of the rainy season it can rain heavily every single day for weeks and the rivers overflow and wash away parts of the roads and footpaths in our area,WEATHER_TIME,NEUTRAL,,13
I check the sky carefully every morning before deciding whether to hang my washed clothes outside on the line because I do not want them to get wet again if it rains,WEATHER_TIME,NEUTRAL,,13
The cool breeze that comes off the river in the early morning is the best time to do physical work outside before the heat of the midday sun becomes too intense to bear,WEATHER_TIME,NEUTRAL,,13
The dry season is the best time for building houses and making mud bricks because the rain will not wash away the wet materials before they have a chance to dry and set properly,WEATHER_TIME,NEUTRAL,,13
The lightning struck a big tree in the village last week and split it right in half from top to bottom which frightened everybody who saw and heard the tremendous crash it made,WEATHER_TIME,NEUTRAL,,13
We pray for rain every year during the planting season because without enough water falling from the sky our crops will not grow and our families will not have enough food to eat,WEATHER_TIME,NEUTRAL,,13
The temperature drops noticeably in the evening during the harmattan months and you can see your own breath in the cool air early in the morning before the sun warms things up,WEATHER_TIME,NEUTRAL,,13
I remember the big flood from ten years ago when the water rose so high that people had to climb onto their rooftops and wait for rescue boats to come and save them,WEATHER_TIME,NEUTRAL,,13
The coconut palm trees bend and sway dramatically during strong winds but they almost never break because their trunks are flexible enough to move with the force of the storm without snapping,WEATHER_TIME,NEUTRAL,,13
We keep all our important papers and documents wrapped in plastic bags during the rainy season because the humidity and dampness in the air can cause them to become moldy and damaged,WEATHER_TIME,NEUTRAL,,13
The full moon tonight makes the whole village look so peaceful and silver and you can walk around outside without needing any flashlight or lamp because there is so much natural light,WEATHER_TIME,NEUTRAL,,13
The road to the next village becomes a slippery mud track during the rains and even the most experienced drivers have trouble keeping their vehicles from sliding off into the ditches on either side,WEATHER_TIME,NEUTRAL,,13
We dry our harvested rice on big flat mats in the hot sun and we have to keep turning it over throughout the day so that every grain dries evenly and completely,WEATHER_TIME,NEUTRAL,,13
The fog that settles in the valleys early in the morning during the cool season makes the whole landscape look mysterious and dreamlike before the warm sun burns it all away by midmorning,WEATHER_TIME,NEUTRAL,,13
I always tell the children not to stand under a tree during a thunderstorm because lightning can strike tall objects and it is much safer to stay inside the house until it passes,WEATHER_TIME,NEUTRAL,,13
The dry hot wind that blows across the savannah during March and April can make the temperature feel unbearable and most people try to rest in the shade during the hottest hours,WEATHER_TIME,NEUTRAL,,13
The rainbow that appeared in the sky after the rain stopped this afternoon was one of the brightest and most complete ones I have ever seen with all its beautiful colors on display,WEATHER_TIME,HAPPY,,13
We mark the beginning and end of the rainy season by the behavior of certain insects and frogs that come out in large numbers when the moisture in the air changes significantly,WEATHER_TIME,NEUTRAL,,13
The fishing boats cannot go out to sea when the waves are too rough and high so the fishermen have to wait on the shore until the weather calms down enough for safe travel,WEATHER_TIME,NEUTRAL,,13
My father taught me to read the clouds and he said that when you see dark flat bottomed clouds building up in the afternoon it means heavy rain is coming very soon,WEATHER_TIME,NEUTRAL,,13
The intense midday heat during the dry season makes the air shimmer and dance above the ground creating a mirage effect that looks like water on the road but is not actually there,WEATHER_TIME,NEUTRAL,,13
We plant special fast growing trees around our compound to act as windbreaks that protect our house and garden from the strong seasonal winds that can damage crops and blow off zinc roofs,WEATHER_TIME,NEUTRAL,,13
The tide comes in very high during certain times of the month and the fishermen know exactly when to set their nets based on the position and phase of the moon in the sky,WEATHER_TIME,NEUTRAL,,13
After three months without any rain the landscape looks brown and dry and exhausted but as soon as the first showers fall everything turns green again almost overnight like magic happening before your eyes,WEATHER_TIME,NEUTRAL,,13
"The evening thunderstorms during the wet season are often short but extremely powerful with heavy rain, loud thunder, bright lightning, and strong gusty winds that shake the whole house and rattle the windows",WEATHER_TIME,NEUTRAL,,13
We collect the morning dew from large leaves to water our seedlings during the dry season when there is no rain and the wells are too low to provide enough water for farming,WEATHER_TIME,NEUTRAL,,13
The old baobab tree in the center of our village has survived hundreds of storms over hundreds of years and the elders say it will still be standing long after all of us are gone,WEATHER_TIME,NEUTRAL,,13
The weather forecaster on the radio said that this year rainy season will start earlier than usual which is good news for the farmers but means we need to prepare our fields right away,WEATHER_TIME,NEUTRAL,,13
The traditional dancers performed at the chief installation ceremony and their colorful costumes and powerful movements had the whole crowd watching in complete amazement and clapping along with the drums,LOCAL_SCENARIOS,HAPPY,,13
The poyo bar at the edge of the village is where the men gather every evening to drink fresh palm wine and discuss the latest news and politics happening in the country,LOCAL_SCENARIOS,NEUTRAL,,13
The women cooperative in our community bought a cassava processing machine that has made the work of producing gari much easier and faster and has increased their income significantly this past year,LOCAL_SCENARIOS,NEUTRAL,,13
The youth group organized a football tournament between six different villages and the winning team received a trophy and a cash prize donated by the local business owners in the area,LOCAL_SCENARIOS,NEUTRAL,,13
The village headman settles most of the small disputes between neighbors without needing to involve the police or the courts which saves everyone time and money and keeps the peace in the community,LOCAL_SCENARIOS,NEUTRAL,,13
The women who smoke fish over hot coals at the beach start their work before dawn and you can see the orange glow of their fires dotting the shoreline in the early darkness,LOCAL_SCENARIOS,NEUTRAL,,13
Our community built a new bridge over the stream using locally sourced timber and everyone contributed their labor for free because we all understood that it would benefit the whole village equally,LOCAL_SCENARIOS,NEUTRAL,,13
The rice farmers in our area still use the traditional method of planting seedlings by hand in flooded paddy fields which is very hard back breaking work but produces good quality grain,LOCAL_SCENARIOS,NEUTRAL,,13
The motorcycle taxi drivers have formed an association that sets fair standard prices for rides to different destinations so that passengers are not overcharged and drivers earn a reasonable living wage,LOCAL_SCENARIOS,NEUTRAL,,13
"The storyteller who comes to our village during festivals can hold an audience captive for hours with his tales of ancient warriors, clever animals, and powerful spirits from the old traditional legends",LOCAL_SCENARIOS,NEUTRAL,,13
The women dye cloth using traditional indigo paste that they make from local plants and the deep blue color they achieve is so rich and beautiful that it never fades even after many washes,LOCAL_SCENARIOS,NEUTRAL,,13
The community volunteers cleared the blocked drainage channels before the rainy season started and because of their hard work the flooding that usually affects our area was much less severe this year,LOCAL_SCENARIOS,NEUTRAL,,13
"The local radio station broadcasts community announcements, death notices, and event information every morning and it is the main way that people in the surrounding villages stay informed about what is happening",LOCAL_SCENARIOS,NEUTRAL,,13
"The palm kernel oil processing is done by the women in a cooperative group and the oil is used for cooking, making soap, and as a traditional medicine for various skin conditions and ailments",LOCAL_SCENARIOS,NEUTRAL,,13
The boat builders in our coastal village construct strong and beautiful wooden canoes using traditional hand tools and techniques that have been perfected over many generations of skilled craftsmen in the same families,LOCAL_SCENARIOS,NEUTRAL,,13
"The weekly market day brings people from all the surrounding villages together and it is not just about buying and selling but also about meeting friends, sharing news, and maintaining important social connections",LOCAL_SCENARIOS,NEUTRAL,,13
The community well that was dug by a charity organization three years ago has transformed life in our village because women and children no longer have to walk miles every day for clean water,LOCAL_SCENARIOS,NEUTRAL,,13
The palm wine tappers compete with each other to see who can collect the most and sweetest wine and the best ones are known and respected throughout the whole region for their special skill,LOCAL_SCENARIOS,NEUTRAL,,13
The children catch small fish and crabs in the shallow parts of the river after school and sometimes they bring home enough for their mothers to cook a small meal for the whole family,LOCAL_SCENARIOS,NEUTRAL,,13
The village soccer team practices every afternoon on the dusty field near the school and their dedication and teamwork has made them one of the strongest teams in our entire district this season,LOCAL_SCENARIOS,NEUTRAL,,13
The traditional birth attendants in our community receive regular training updates from the health ministry so that they can continue to help women deliver their babies safely using both modern and traditional methods,LOCAL_SCENARIOS,NEUTRAL,,13
The charcoal makers spend weeks in the forest carefully preparing and burning wood in special covered mounds to produce the high quality charcoal that most families in our area depend on for cooking,LOCAL_SCENARIOS,NEUTRAL,,13
The old cinema building in town has been converted into a church and on Sunday mornings you can hear the powerful singing and praise music from the congregation echoing through the entire neighborhood around it,LOCAL_SCENARIOS,NEUTRAL,,13
"The women who sell cooked food by the roadside serve hungry travelers and workers with plates of rice, cassava, fish stew and other local dishes that taste as good as any proper restaurant meal",LOCAL_SCENARIOS,NEUTRAL,,13
The village savings and loan association has helped many women start their own small businesses by providing small loans with very low interest rates that they pay back gradually over several months time,LOCAL_SCENARIOS,NEUTRAL,,13
The traditional healers in our community still play an important role because many people trust their plant based remedies and spiritual treatments especially for conditions that they believe modern medicine cannot properly address,LOCAL_SCENARIOS,NEUTRAL,,13
The fishermen sing traditional work songs as they pull in their heavy nets together and the rhythm of the songs helps them coordinate their pulling so that everyone applies their strength at exactly the same time,LOCAL_SCENARIOS,NEUTRAL,,13
"The monthly community cleanup brings everyone together young and old to sweep the streets, clear the gutters, and collect rubbish from public areas which keeps our village clean and prevents disease from spreading",LOCAL_SCENARIOS,NEUTRAL,,13
The local tailors get extremely busy during the holiday seasons when everyone wants new matching family outfits sewn and ready in time for the celebrations and church services and public gatherings,LOCAL_SCENARIOS,NEUTRAL,,13
"The cassava farmers peel, soak, and dry their harvest in the sun before grinding it into flour which is then used to make the thick porridge that is a staple food in our community",LOCAL_SCENARIOS,NEUTRAL,,13
